ID,True Label,Predicted Label
12618,98,22
12619,86,108
12620,129,70
12621,36,82
12622,6,74
12623,70,70
12624,70,70
12625,36,100
12626,31,22
12627,22,22
12628,109,108
12629,83,82
12630,46,75
12631,26,36
12632,80,66
12633,28,28
12634,52,100
12635,34,34
12636,132,132
12637,17,108
12638,49,22
12639,20,92
12640,71,71
12641,134,133
12642,51,25
12643,76,108
12644,26,25
12645,85,82
12646,100,53
12647,125,58
12648,75,108
12649,105,113
12650,17,17
12651,68,88
12652,100,52
12653,91,79
12654,97,108
12655,83,101
12656,19,19
12657,50,55
12658,67,67
12659,1,1
12660,86,82
12661,70,70
12662,19,99
12663,108,108
12664,52,100
12665,25,67
12666,52,98
12667,96,77
12668,45,85
12669,36,36
12670,55,70
12671,102,133
12672,85,108
12673,78,80
12674,25,67
12675,2,108
12676,132,133
12677,101,52
12678,131,70
12679,45,85
12680,60,85
12681,76,108
12682,16,28
12683,9,1
12684,62,53
12685,111,108
12686,110,108
12687,26,24
12688,109,109
12689,43,109
12690,122,36
12691,55,55
12692,18,19
12693,124,75
12694,80,80
12695,18,18
12696,103,103
12697,102,68
12698,25,25
12699,28,92
12700,109,108
12701,85,85
12702,86,85
12703,40,40
12704,58,77
12705,103,103
12706,21,23
12707,52,52
12708,33,102
12709,133,103
12710,48,22
12711,79,78
12712,103,103
12713,76,134
12714,24,25
12715,10,108
12716,29,19
12717,76,75
12718,38,36
12719,98,108
12720,79,79
12721,22,22
12722,126,108
12723,49,22
12724,27,28
12725,109,108
12726,58,104
12727,113,106
12728,35,49
12729,104,102
12730,29,28
12731,128,91
12732,103,103
12733,67,51
12734,110,17
12735,60,36
12736,86,42
12737,108,108
12738,108,108
12739,19,19
12740,96,0
12741,25,25
12742,103,103
12743,132,132
12744,134,134
12745,69,68
12746,70,70
12747,100,50
12748,129,85
12749,52,52
12750,52,100
12751,85,84
12752,71,71
12753,19,49
12754,80,99
12755,113,71
12756,104,102
12757,59,102
12758,76,58
12759,24,78
12760,132,133
12761,66,6
12762,69,70
12763,55,49
12764,100,100
12765,109,108
12766,1,1
12767,68,53
12768,75,100
12769,42,134
12770,131,67
12771,78,79
12772,134,103
12773,52,52
12774,48,25
12775,124,85
12776,46,108
12777,0,79
12778,42,42
12779,74,108
12780,104,103
12781,15,18
12782,105,106
12783,111,43
12784,130,70
12785,121,80
12786,26,132
12787,108,108
12788,89,85
12789,76,75
12790,133,103
12791,49,49
12792,111,108
12793,106,106
12794,106,106
12795,125,102
12796,85,85
12797,65,22
12798,82,82
12799,78,79
12800,71,44
12801,112,104
12802,103,133
12803,103,103
12804,33,70
12805,68,67
12806,79,79
12807,104,102
12808,34,34
12809,112,77
12810,65,19
12811,108,108
12812,120,70
12813,77,77
12814,42,72
12815,64,18
12816,51,52
12817,25,26
12818,133,133
12819,76,108
12820,103,103
12821,96,111
12822,112,106
12823,74,58
12824,48,55
12825,83,84
12826,75,108
12827,54,21
12828,108,108
12829,110,108
12830,100,100
12831,33,31
12832,85,85
12833,69,70
12834,70,70
12835,59,58
12836,42,42
12837,99,101
12838,77,113
12839,108,108
12840,108,1
12841,109,108
12842,24,1
12843,66,68
12844,109,108
12845,67,132
12846,24,127
12847,111,77
12848,55,55
12849,67,70
12850,72,112
12851,113,58
12852,25,100
12853,56,70
12854,86,85
12855,96,108
12856,100,28
12857,102,103
12858,76,25
12859,31,19
12860,58,58
12861,97,108
12862,32,79
12863,86,67
12864,81,26
12865,102,103
12866,15,6
12867,112,112
12868,6,103
12869,62,124
12870,123,85
12871,86,84
12872,11,86
12873,109,108
12874,26,25
12875,69,70
12876,120,85
12877,9,109
12878,110,108
12879,86,111
12880,133,103
12881,133,58
12882,84,102
12883,45,77
12884,49,49
12885,22,22
12886,108,108
12887,29,52
12888,113,77
12889,58,58
12890,110,108
12891,31,22
12892,54,67
12893,113,40
12894,98,77
12895,103,77
12896,2,108
12897,108,109
12898,99,51
12899,67,70
12900,56,55
12901,80,126
12902,77,77
12903,104,133
12904,71,71
12905,78,28
12906,86,85
12907,108,108
12908,99,100
12909,56,70
12910,71,70
12911,108,108
12912,25,25
12913,46,111
12914,24,132
12915,44,112
12916,58,58
12917,19,19
12918,76,108
12919,49,22
12920,78,49
12921,1,101
12922,99,99
12923,0,1
12924,38,79
12925,71,71
12926,20,18
12927,88,85
12928,70,70
12929,83,84
12930,26,25
12931,19,19
12932,2,108
12933,93,24
12934,103,103
12935,75,84
12936,108,108
12937,108,108
12938,108,108
12939,46,68
12940,48,24
12941,84,85
12942,26,82
12943,85,85
12944,81,82
12945,20,83
12946,103,103
12947,43,77
12948,48,24
12949,133,103
12950,29,29
12951,11,108
12952,22,49
12953,70,70
12954,84,85
12955,42,84
12956,77,77
12957,108,108
12958,123,76
12959,76,108
12960,123,85
12961,75,85
12962,80,79
12963,76,108
12964,78,79
12965,134,132
12966,96,111
12967,32,25
12968,25,100
12969,134,9
12970,132,125
12971,49,55
12972,77,77
12973,109,108
12974,113,77
12975,52,52
12976,24,85
12977,55,49
12978,103,103
12979,108,108
12980,100,52
12981,113,77
12982,16,25
12983,113,108
12984,85,85
12985,10,108
12986,17,108
12987,34,22
12988,108,108
12989,103,103
12990,101,91
12991,57,127
12992,25,49
12993,72,77
12994,108,108
12995,30,108
12996,40,103
12997,71,79
12998,1,1
12999,88,55
13000,48,67
13001,97,108
13002,68,67
13003,86,85
13004,110,108
13005,49,49
13006,84,71
13007,113,104
13008,111,108
13009,22,22
13010,47,98
13011,18,24
13012,50,25
13013,36,108
13014,57,25
13015,51,101
13016,101,100
13017,103,103
13018,107,106
13019,109,108
13020,66,67
13021,59,77
13022,79,80
13023,25,25
13024,56,69
13025,102,84
13026,92,91
13027,69,121
13028,83,85
13029,86,109
13030,110,108
13031,108,52
13032,75,108
13033,112,108
13034,60,86
13035,48,55
13036,28,28
13037,103,103
13038,75,108
13039,68,100
13040,79,91
13041,24,77
13042,31,34
13043,22,22
13044,67,69
13045,53,53
13046,115,58
13047,26,108
13048,43,108
13049,54,48
13050,79,79
13051,68,85
13052,80,121
13053,49,22
13054,99,79
13055,24,25
13056,70,70
13057,25,24
13058,120,85
13059,117,68
13060,79,81
13061,79,79
13062,33,22
13063,104,103
13064,35,49
13065,92,80
13066,77,77
13067,37,58
13068,28,25
13069,108,108
13070,112,58
13071,90,133
13072,108,108
13073,46,108
13074,27,19
13075,87,55
13076,108,17
13077,24,67
13078,108,108
13079,32,18
13080,100,100
13081,108,108
13082,40,106
13083,52,101
13084,113,42
13085,103,132
13086,68,52
13087,52,52
13088,108,108
13089,100,100
13090,82,82
13091,60,36
13092,110,58
13093,112,77
13094,113,108
13095,67,35
13096,103,103
13097,77,77
13098,98,80
13099,103,103
13100,82,82
13101,98,34
13102,22,22
13103,132,84
13104,56,70
13105,80,26
13106,127,127
13107,106,106
13108,134,132
13109,108,108
13110,122,79
13111,100,100
13112,26,67
13113,49,22
13114,25,25
13115,19,19
13116,86,83
13117,133,102
13118,77,134
13119,134,103
13120,102,103
13121,81,42
13122,125,24
13123,22,25
13124,48,21
13125,50,25
13126,58,103
13127,109,108
13128,99,99
13129,44,108
13130,57,58
13131,112,133
13132,24,18
13133,98,77
13134,132,132
13135,86,53
13136,130,70
13137,103,103
13138,109,108
13139,68,67
13140,110,108
13141,113,113
13142,90,24
13143,103,103
13144,70,70
13145,128,79
13146,28,19
13147,85,85
13148,19,19
13149,109,108
13150,25,49
13151,70,70
13152,34,34
13153,56,70
13154,51,100
13155,109,108
13156,86,86
13157,75,75
13158,75,108
13159,70,84
13160,102,103
13161,52,100
13162,6,77
13163,79,28
13164,25,132
13165,47,52
13166,25,24
13167,19,19
13168,75,1
13169,86,81
13170,28,28
13171,97,126
13172,104,108
13173,104,108
13174,84,24
13175,84,53
13176,37,108
13177,29,19
13178,75,36
13179,11,36
13180,90,79
13181,51,52
13182,67,68
13183,32,33
13184,19,34
13185,103,103
13186,108,108
13187,130,70
13188,65,18
13189,22,22
13190,132,104
13191,113,102
13192,102,103
13193,67,55
13194,104,77
13195,73,58
13196,47,132
13197,23,48
13198,25,25
13199,66,68
13200,24,84
13201,24,101
13202,40,106
13203,34,23
13204,70,70
13205,82,81
13206,76,108
13207,34,34
13208,43,108
13209,125,58
13210,11,75
13211,97,108
13212,56,70
13213,108,108
13214,81,85
13215,24,84
13216,112,103
13217,19,19
13218,133,132
13219,107,106
13220,23,23
13221,102,133
13222,100,100
13223,76,108
13224,33,19
13225,52,100
13226,68,68
13227,105,106
13228,104,103
13229,0,98
13230,108,108
13231,85,85
13232,104,58
13233,107,102
13234,108,108
13235,112,108
13236,82,82
13237,108,108
13238,133,103
13239,109,108
13240,91,79
13241,78,127
13242,70,70
13243,100,52
13244,127,127
13245,25,24
13246,36,108
13247,104,108
13248,132,26
13249,19,19
13250,102,132
13251,18,77
13252,70,70
13253,84,26
13254,43,0
13255,100,52
13256,125,77
13257,78,28
13258,28,27
13259,133,103
13260,99,52
13261,78,79
13262,98,98
13263,79,79
13264,24,83
13265,108,108
13266,52,100
13267,112,26
13268,56,55
13269,55,55
13270,10,133
13271,99,29
13272,132,132
13273,67,24
13274,84,85
13275,106,106
13276,25,53
13277,96,36
13278,84,85
13279,44,108
13280,80,80
13281,85,82
13282,102,132
13283,84,85
13284,110,86
13285,68,101
13286,52,100
13287,102,103
13288,103,103
13289,100,51
13290,115,58
13291,69,70
13292,84,25
13293,86,108
13294,71,70
13295,109,108
13296,72,98
13297,86,53
13298,47,69
13299,42,84
13300,98,113
13301,48,49
13302,81,88
13303,106,106
13304,85,42
13305,25,80
13306,70,70
13307,75,108
13308,107,113
13309,60,85
13310,68,67
13311,128,83
13312,108,108
13313,132,125
13314,100,100
13315,79,78
13316,71,120
13317,108,108
13318,137,70
13319,26,67
13320,11,108
13321,113,77
13322,111,75
13323,102,103
13324,24,22
13325,19,78
13326,23,26
13327,84,53
13328,52,101
13329,112,104
13330,111,105
13331,49,49
13332,49,49
13333,71,70
13334,100,99
13335,85,82
13336,108,108
13337,133,125
13338,108,108
13339,86,85
13340,95,23
13341,93,28
13342,29,78
13343,100,100
13344,104,58
13345,99,99
13346,28,79
13347,80,92
13348,35,35
13349,133,104
13350,133,103
13351,116,108
13352,102,133
13353,77,108
13354,59,59
13355,112,57
13356,19,100
13357,53,101
13358,129,70
13359,53,99
13360,108,108
13361,91,91
13362,84,25
13363,70,19
13364,108,108
13365,70,70
13366,78,79
13367,78,91
13368,85,1
13369,98,77
13370,132,132
13371,27,78
13372,121,25
13373,35,26
13374,2,108
13375,19,19
13376,79,127
13377,86,82
13378,44,66
13379,98,77
13380,33,25
13381,78,78
13382,28,28
13383,111,108
13384,49,49
13385,86,84
13386,76,108
13387,109,108
13388,22,22
13389,56,71
13390,112,70
13391,110,108
13392,111,108
13393,133,103
13394,113,77
13395,109,108
13396,126,36
13397,58,58
13398,65,19
13399,57,21
13400,88,85
13401,81,81
13402,104,40
13403,18,19
13404,67,49
13405,44,85
13406,114,58
13407,108,108
13408,100,99
13409,128,19
13410,98,113
13411,85,84
13412,134,132
13413,111,108
13414,21,85
13415,122,80
13416,103,103
13417,84,26
13418,109,108
13419,43,52
13420,53,100
13421,55,55
13422,109,1
13423,103,104
13424,10,53
13425,40,77
13426,64,64
13427,76,108
13428,111,53
13429,79,80
13430,25,103
13431,84,68
13432,103,103
13433,35,101
13434,85,85
13435,109,108
13436,68,100
13437,80,124
13438,81,25
13439,19,19
13440,84,85
13441,77,77
13442,96,36
13443,35,49
13444,51,83
13445,84,85
13446,54,35
13447,52,52
13448,109,108
13449,43,85
13450,84,85
13451,113,64
13452,52,91
13453,24,134
13454,78,52
13455,128,67
13456,43,43
13457,112,112
13458,77,77
13459,20,52
13460,9,49
13461,58,103
13462,52,100
13463,111,108
13464,69,71
13465,46,108
13466,111,25
13467,108,108
13468,68,67
13469,99,100
13470,53,53
13471,52,23
13472,100,53
13473,86,85
13474,28,28
13475,97,108
13476,101,100
13477,29,84
13478,16,2
13479,122,70
13480,53,19
13481,20,65
13482,71,70
13483,104,103
13484,71,43
13485,58,1
13486,58,58
13487,112,112
13488,98,112
13489,24,35
13490,109,109
13491,89,42
13492,55,55
13493,71,82
13494,80,80
13495,86,84
13496,81,82
13497,26,92
13498,48,48
13499,75,108
13500,66,66
13501,25,25
13502,55,55
13503,92,80
13504,34,19
13505,70,70
13506,83,125
13507,79,79
13508,2,108
13509,109,1
13510,108,108
13511,18,18
13512,102,103
13513,100,100
13514,108,108
13515,132,132
13516,25,67
13517,24,70
13518,59,100
13519,82,82
13520,101,19
13521,121,67
13522,87,87
13523,69,67
13524,108,108
13525,22,22
13526,106,106
13527,37,36
13528,26,84
13529,108,108
13530,132,104
13531,133,103
13532,105,106
13533,125,58
13534,132,132
13535,79,80
13536,84,84
13537,57,58
13538,51,52
13539,50,49
13540,84,75
13541,52,78
13542,75,108
13543,76,77
13544,103,103
13545,58,58
13546,77,68
13547,33,19
13548,84,77
13549,23,19
13550,46,43
13551,38,71
13552,24,113
13553,124,36
13554,67,21
13555,79,79
13556,103,103
13557,49,100
13558,114,108
13559,24,26
13560,19,19
13561,96,108
13562,68,132
13563,130,109
13564,103,103
13565,31,25
13566,110,108
13567,70,70
13568,21,21
13569,19,19
13570,34,85
13571,24,49
13572,49,22
13573,65,69
13574,57,133
13575,44,70
13576,50,100
13577,100,100
13578,126,77
13579,20,100
13580,29,19
13581,102,104
13582,77,77
13583,20,127
13584,25,52
13585,0,9
13586,67,25
13587,115,101
13588,109,108
13589,25,19
13590,78,91
13591,113,113
13592,98,77
13593,82,83
13594,128,78
13595,51,68
13596,107,77
13597,50,49
13598,104,103
13599,81,82
13600,70,70
13601,33,34
13602,101,22
13603,25,22
13604,78,19
13605,22,22
13606,68,67
13607,24,84
13608,55,55
13609,0,108
13610,68,67
13611,90,79
13612,104,25
13613,108,108
13614,44,67
13615,45,88
13616,36,42
13617,57,72
13618,11,108
13619,109,109
13620,108,108
13621,68,68
13622,20,19
13623,76,108
13624,103,103
13625,38,71
13626,132,132
13627,25,132
13628,76,108
13629,25,25
13630,110,108
13631,53,75
13632,106,106
13633,25,67
13634,47,26
13635,0,108
13636,42,108
13637,19,22
13638,85,85
13639,19,108
13640,108,108
13641,104,108
13642,72,85
13643,10,108
13644,62,19
13645,28,91
13646,100,25
13647,43,36
13648,11,108
13649,49,55
13650,85,126
13651,31,22
13652,85,85
13653,107,102
13654,113,71
13655,64,18
13656,104,113
13657,99,82
13658,108,108
13659,116,77
13660,71,70
13661,56,55
13662,128,91
13663,128,67
13664,70,70
13665,6,6
13666,22,22
13667,19,19
13668,71,70
13669,111,66
13670,113,103
13671,89,83
13672,48,25
13673,85,101
13674,67,67
13675,76,108
13676,103,103
13677,108,108
13678,91,25
13679,42,108
13680,24,101
13681,103,103
13682,96,108
13683,37,36
13684,50,49
13685,111,126
13686,77,106
13687,110,108
13688,22,22
13689,28,28
13690,96,108
13691,22,25
13692,28,28
13693,63,58
13694,69,55
13695,108,109
13696,26,109
13697,22,18
13698,40,106
13699,82,85
13700,109,108
13701,19,19
13702,17,108
13703,26,91
13704,70,70
13705,33,19
13706,84,70
13707,48,67
13708,67,70
13709,132,26
13710,133,103
13711,110,9
13712,109,108
13713,41,53
13714,35,49
13715,34,101
13716,108,108
13717,78,79
13718,98,85
13719,54,55
13720,53,52
13721,25,70
13722,84,55
13723,113,69
13724,89,85
13725,26,84
13726,20,19
13727,61,86
13728,123,85
13729,26,49
13730,76,108
13731,33,34
13732,82,82
13733,64,77
13734,109,108
13735,67,55
13736,44,85
13737,80,80
13738,124,81
13739,11,1
13740,86,85
13741,97,108
13742,52,25
13743,40,106
13744,26,111
13745,20,34
13746,17,108
13747,103,133
13748,129,71
13749,127,126
13750,58,103
13751,69,70
13752,108,108
13753,109,108
13754,34,34
13755,52,101
13756,110,9
13757,85,122
13758,66,1
13759,76,1
13760,79,80
13761,5,108
13762,49,49
13763,120,42
13764,26,67
13765,127,127
13766,25,70
13767,102,103
13768,52,100
13769,0,109
13770,63,112
13771,109,108
13772,51,25
13773,78,121
13774,103,103
13775,110,108
13776,33,19
13777,112,96
13778,133,102
13779,100,100
13780,85,88
13781,52,52
13782,108,108
13783,133,103
13784,21,70
13785,108,108
13786,78,79
13787,71,67
13788,43,36
13789,110,108
13790,74,108
13791,110,58
13792,26,25
13793,103,103
13794,63,63
13795,132,133
13796,85,85
13797,110,108
13798,38,104
13799,100,100
13800,126,126
13801,25,108
13802,61,43
13803,114,134
13804,109,109
13805,72,43
13806,1,1
13807,85,85
13808,64,77
13809,66,67
13810,54,67
13811,29,19
13812,108,108
13813,67,67
13814,46,111
13815,68,55
13816,106,106
13817,113,49
13818,21,100
13819,75,109
13820,90,91
13821,81,103
13822,130,70
13823,117,91
13824,17,5
13825,42,42
13826,67,70
13827,18,19
13828,29,19
13829,78,78
13830,18,77
13831,22,49
13832,108,108
13833,124,124
13834,58,106
13835,102,103
13836,27,99
13837,79,91
13838,84,25
13839,106,106
13840,134,58
13841,34,18
13842,55,49
13843,54,55
13844,55,55
13845,82,82
13846,42,58
13847,69,70
13848,85,75
13849,76,108
13850,108,108
13851,124,80
13852,91,101
13853,56,70
13854,11,108
13855,59,102
13856,70,70
13857,76,108
13858,44,47
13859,125,77
13860,132,133
13861,78,127
13862,102,58
13863,9,108
13864,78,79
13865,112,108
13866,127,126
13867,103,103
13868,100,100
13869,103,103
13870,55,55
13871,34,19
13872,115,104
13873,33,25
13874,134,102
13875,83,82
13876,32,34
13877,65,25
13878,70,70
13879,98,17
13880,103,102
13881,71,70
13882,50,25
13883,98,98
13884,81,82
13885,22,49
13886,74,68
13887,70,70
13888,24,70
13889,109,108
13890,24,67
13891,111,108
13892,132,132
13893,56,70
13894,108,108
13895,104,108
13896,49,48
13897,21,70
13898,101,99
13899,66,70
13900,38,99
13901,108,108
13902,108,108
13903,77,98
13904,97,108
13905,11,108
13906,81,77
13907,125,58
13908,128,91
13909,57,58
13910,100,108
13911,66,67
13912,22,22
13913,78,127
13914,100,100
13915,18,22
13916,22,34
13917,110,108
13918,108,108
13919,77,104
13920,80,80
13921,112,77
13922,26,84
13923,105,71
13924,108,108
13925,1,9
13926,51,49
13927,68,101
13928,109,108
13929,133,103
13930,46,58
13931,85,85
13932,114,108
13933,49,22
13934,108,134
13935,87,75
13936,47,68
13937,52,100
13938,133,103
13939,108,108
13940,85,82
13941,102,132
13942,83,77
13943,55,70
13944,85,85
13945,99,85
13946,57,108
13947,103,103
13948,54,22
13949,87,25
13950,22,22
13951,25,78
13952,64,77
13953,70,70
13954,81,82
13955,5,108
13956,97,108
13957,91,79
13958,50,25
13959,77,77
13960,43,77
13961,21,22
13962,24,24
13963,26,79
13964,90,103
13965,51,52
13966,113,108
13967,79,79
13968,52,25
13969,43,86
13970,103,103
13971,24,26
13972,35,71
13973,111,71
13974,78,79
13975,108,109
13976,85,85
13977,57,98
13978,102,132
13979,113,108
13980,111,108
13981,44,108
13982,48,67
13983,42,42
13984,18,101
13985,78,18
13986,84,84
13987,113,113
13988,110,15
13989,82,82
13990,132,132
13991,34,49
13992,48,48
13993,45,108
13994,108,108
13995,111,108
13996,56,24
13997,101,19
13998,79,91
13999,44,113
14000,81,81
14001,109,28
14002,122,122
14003,21,49
14004,26,68
14005,54,55
14006,72,25
14007,85,85
14008,101,70
14009,101,99
14010,19,79
14011,1,1
14012,134,132
14013,100,100
14014,77,77
14015,42,42
14016,89,85
14017,85,85
14018,84,25
14019,98,134
14020,100,101
14021,113,64
14022,2,108
14023,108,108
14024,28,91
14025,115,125
14026,26,25
14027,108,108
14028,108,108
14029,37,108
14030,111,86
14031,108,108
14032,108,108
14033,109,108
14034,55,55
14035,125,58
14036,113,26
14037,70,70
14038,112,111
14039,42,109
14040,79,79
14041,69,105
14042,110,108
14043,11,42
14044,25,25
14045,70,80
14046,83,82
14047,80,80
14048,109,108
14049,103,79
14050,110,108
14051,103,103
14052,133,103
14053,55,70
14054,102,132
14055,97,78
14056,25,100
14057,50,91
14058,81,85
14059,66,53
14060,125,49
14061,81,108
14062,85,85
14063,63,103
14064,122,25
14065,22,34
14066,77,77
14067,86,85
14068,109,77
14069,99,77
14070,51,101
14071,83,36
14072,31,21
14073,96,108
14074,24,124
14075,50,101
14076,108,1
14077,84,84
14078,95,70
14079,66,71
14080,130,25
14081,68,25
14082,80,80
14083,83,83
14084,56,70
14085,24,79
14086,98,77
14087,102,103
14088,77,112
14089,108,108
14090,85,85
14091,89,71
14092,97,108
14093,77,77
14094,109,108
14095,71,1
14096,19,19
14097,27,19
14098,78,91
14099,106,106
14100,68,67
14101,85,85
14102,79,79
14103,44,108
14104,91,25
14105,108,108
14106,57,125
14107,102,103
14108,62,48
14109,108,108
14110,108,108
14111,124,43
14112,77,77
14113,72,75
14114,108,108
14115,56,67
14116,25,25
14117,70,70
14118,24,35
14119,108,108
14120,78,79
14121,19,19
14122,113,69
14123,85,85
14124,84,85
14125,43,85
14126,108,108
14127,2,108
14128,133,103
14129,77,77
14130,120,82
14131,112,84
14132,45,88
14133,111,43
14134,102,132
14135,80,80
14136,18,34
14137,85,85
14138,66,84
14139,108,108
14140,102,112
14141,84,68
14142,75,108
14143,86,85
14144,54,55
14145,36,36
14146,3,109
14147,112,108
14148,113,71
14149,49,49
14150,86,42
14151,69,70
14152,66,24
14153,93,27
14154,104,106
14155,1,108
14156,103,103
14157,122,85
14158,83,121
14159,80,17
14160,100,100
14161,66,67
14162,66,55
14163,53,121
14164,82,85
14165,108,108
14166,84,85
14167,116,125
14168,44,64
14169,110,108
14170,37,36
14171,107,113
14172,133,103
14173,68,68
14174,103,103
14175,47,49
14176,25,49
14177,24,108
14178,24,26
